feature,weight,feature_desc,odds_ratio,model,cutoff
72632,-0.0015984546281638745,Lateral epicondylitis,0.9984028222200168,lr,270
C210,-0.0016035938956664123,"Malignant neoplasm of anus, unspecified",0.998397691174023,lr,270
C8338,-0.0016267139931003807,"Diffuse large B-cell lymphoma, lymph nodes of multiple sites",0.9983746083889643,lr,270
D7581,-0.0016304400618992526,Myelofibrosis,0.9983708883834169,lr,270
E1152,-0.0016323358273355694,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene,0.9983689957081882,lr,270
I70245,-0.0016423395076469826,Atherosclerosis of native arteries of left leg with ulceration of other part of foot,0.9983590083938773,lr,270
R570,-0.0016517718473409466,Cardiogenic shock,0.9983495915769849,lr,270
Z96612,-0.0016629825219173632,Presence of left artificial shoulder joint,0.9983383994673359,lr,270
C342,-0.0016661465808565554,"Malignant neoplasm of middle lobe, bronchus or lung",0.998335240670796,lr,270
20158,-0.001684071517440281,"Hodgkin's disease, nodular sclerosis, lymph nodes of multiple sites",0.9983173457353011,lr,270
23877,-0.0016997056099499288,Post-transplant lymphoproliferative disorder (PTLD),0.99830173807157,lr,270
C180,-0.0017067346400671981,Malignant neoplasm of cecum,0.9982947210032486,lr,270
S42202D,-0.0017121250420772216,"Unspecified fracture of upper end of left humerus, subsequent encounter for fracture with routine healing",0.9982893398078813,lr,270
Y842,-0.0017452318244613836,"Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.9982562902070378,lr,270
R498,-0.001746290261494681,Other voice and resonance disorders,0.9982552336161707,lr,270
1509,-0.0017731363562182776,"Malignant neoplasm of esophagus, unspecified site",0.9982284347213352,lr,270
C50511,-0.001781873662796813,Malignant neoplasm of lower-outer quadrant of right female breast,0.9982197129315681,lr,270
S72001D,-0.0017838872248357371,"Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with routine healing",0.9982177029562712,lr,270
E8881,-0.0018025422796122893,Fall resulting in striking against other object,0.998199081324038,lr,270
734,-0.0018192882205577314,Flat foot,0.9981823656811304,lr,270
K5720,-0.0018198213285279365,Diverticulitis of large intestine with perforation and abscess without bleeding,0.9981818335422973,lr,270
M009,-0.0018304614461932718,"Pyogenic arthritis, unspecified",0.99817121282664,lr,270
C8339,-0.0018402341939010025,"Diffuse large B-cell lymphoma, extranodal and solid organ sites",0.9981614579988737,lr,270
K810,-0.0018451789692886366,Acute cholecystitis,0.9981565223268662,lr,270
J9691,-0.0018464300142291075,"Respiratory failure, unspecified with hypoxia",0.9981552735889803,lr,270
F4312,-0.0018754112351692378,"Post-traumatic stress disorder, chronic",0.9981263462496407,lr,270
V549,-0.0018801124754263712,Unspecified orthopedic aftercare,0.99812165382891,lr,270
C782,-0.001886847019821864,Secondary malignant neoplasm of pleura,0.9981149319569547,lr,270
I132,-0.0018868711988683524,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",0.9981149078234877,lr,270
K581,-0.0018885474384797481,Irritable bowel syndrome with constipation,0.9981132347451447,lr,270
29626,-0.001899422505284063,"Major depressive affective disorder, single episode, in full remission",0.9981023802560602,lr,270
C9002,-0.001905064971347162,Multiple myeloma in relapse,0.9980967485131407,lr,270
41519,-0.0019066382734284127,Other pulmonary embolism and infarction,0.9980951782066843,lr,270
Z931,-0.0019180864791071366,Gastrostomy status,0.9980837518732028,lr,270
J3800,-0.0019371210977952812,"Paralysis of vocal cords and larynx, unspecified",0.9980647539103771,lr,270
L97522,-0.0019496316822161172,Non-pressure chronic ulcer of other part of left foot with fat layer exposed,0.9980522676151214,lr,270
E1022,-0.001956844289843921,Type 1 diabetes mellitus with diabetic chronic kidney disease,0.9980450690816832,lr,270
42511,-0.001987730647273279,Hypertrophic obstructive cardiomyopathy,0.9980142435809951,lr,270
K9189,-0.002014428448486492,Other postprocedural complications and disorders of digestive system,0.9979875991507875,lr,270
M315,-0.002039317672914171,Giant cell arteritis with polymyalgia rheumatica,0.997962760322567,lr,270
E032,-0.0020400776018140118,Hypothyroidism due to medicaments and other exogenous substances,0.9979620019421127,lr,270
F29,-0.0020431679644567404,Unspecified psychosis not due to a substance or known physiological condition,0.9979589178823884,lr,270
M65841,-0.0020606378935704123,"Other synovitis and tenosynovitis, right hand",0.9979414837631215,lr,270
28260,-0.0020638688552902956,"Sickle-cell disease, unspecified",0.9979382594575976,lr,270
J9809,-0.0020672832445960024,"Other diseases of bronchus, not elsewhere classified",0.9979348521136938,lr,270
J3801,-0.002075102556844606,"Paralysis of vocal cords and larynx, unilateral",0.997927048979989,lr,270
7336,-0.0020781952341524792,Tietze's disease,0.9979239627184221,lr,270
S72002D,-0.0020799935907970003,"Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with routine healing",0.9979221680968466,lr,270
D684,-0.0020925001378321903,Acquired coagulation factor deficiency,0.9979096876143579,lr,270
Y830,-0.002093433969861428,"Surgical operation with transplant of whole organ as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.9979087557347645,lr,270
J910,-0.002109543760405355,Malignant pleural effusion,0.9978926797632183,lr,270
M7522,-0.002117273698137372,"Bicipital tendinitis, left shoulder",0.9978849661447533,lr,270
V850,-0.002135722964293951,"Body Mass Index less than 19, adult",0.997866556069246,lr,270
M21372,-0.0021545268136637817,"Foot drop, left foot",0.9978477925132486,lr,270
I70235,-0.0021619150935638523,Atherosclerosis of native arteries of right leg with ulceration of other part of foot,0.9978404201616944,lr,270
H401133,-0.0021763148204113126,"Primary open-angle glaucoma, bilateral, severe stage",0.9978260516356584,lr,270
J3081,-0.0021797380415926387,Allergic rhinitis due to animal (cat) (dog) hair and dander,0.9978226358622296,lr,270
C9200,-0.0021838194289787566,"Acute myeloblastic leukemia, not having achieved remission",0.9978185633698207,lr,270
G8191,-0.0021874319540346365,"Hemiplegia, unspecified affecting right dominant side",0.9978149587317703,lr,270
C50111,-0.002194114606413577,Malignant neoplasm of central portion of right female breast,0.9978082907035426,lr,270
G6181,-0.002195292410964147,Chronic inflammatory demyelinating polyneuritis,0.9978071154810894,lr,270
75453,-0.002212157902639439,Metatarsus varus,0.9977902871153994,lr,270
Z79891,-0.0022252770896803485,Long term (current) use of opiate analgesic,0.9977771970038611,lr,270
4263,-0.0022315358334991865,Other left bundle branch block,0.9977709521915391,lr,270
E9179,-0.0022348105179578284,Other accident caused by striking against or being struck accidentally by objects or persons,0.9977676848118585,lr,270
M459,-0.0022384968297919144,Ankylosing spondylitis of unspecified sites in spine,0.9977640067358136,lr,270
49122,-0.002250051620247714,Obstructive chronic bronchitis with acute bronchitis,0.9977524778483985,lr,270
C549,-0.002266924783223485,"Malignant neoplasm of corpus uteri, unspecified",0.9977356427502614,lr,270
Z792,-0.0022763934066719585,Long term (current) use of antibiotics,0.9977261956118848,lr,270
M75100,-0.0022814788524099846,"Unspecified rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic",0.997721121742357,lr,270
C494,-0.0022836869084218317,Malignant neoplasm of connective and soft tissue of abdomen,0.9977189187206682,lr,270
C884,-0.0022887867407542636,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],0.9977138305344423,lr,270
F22,-0.0022999048176293915,Delusional disorders,0.9977027379370393,lr,270
M7660,-0.00230783601516213,"Achilles tendinitis, unspecified leg",0.9976948249909254,lr,270
I462,-0.002309909680238947,Cardiac arrest due to underlying cardiac condition,0.9976927561081547,lr,270
F3181,-0.002328883725524826,Bipolar II disorder,0.9976738260202096,lr,270
Z933,-0.002337601475705281,Colostomy status,0.9976651285869439,lr,270
D471,-0.0023398741833555287,Chronic myeloproliferative disease,0.9976628611883502,lr,270
J4550,-0.0023496594258712337,"Severe persistent asthma, uncomplicated",0.9976530988630681,lr,270
E440,-0.002358490145457373,Moderate protein-calorie malnutrition,0.9976442889072069,lr,270
M65311,-0.00236266916858132,"Trigger thumb, right thumb",0.9976401197373657,lr,270
3530,-0.002369869253164048,Brachial plexus lesions,0.9976329366699799,lr,270
0311,-0.002383305013912896,Cutaneous diseases due to other mycobacteria,0.9976195328025733,lr,270
1611,-0.0023847301002270314,Malignant neoplasm of supraglottis,0.9976181111096435,lr,270
2326,-0.002397165302155917,"Carcinoma in situ of skin of upper limb, including shoulder",0.9976057056041165,lr,270
72751,-0.002411258655624915,Synovial cyst of popliteal space,0.9975916460933578,lr,270
Z6824,-0.002413615466711705,"Body mass index (BMI) 24.0-24.9, adult",0.9975892949610768,lr,270
C778,-0.0024244502406204804,Secondary and unspecified malignant neoplasm of lymph nodes of multiple regions,0.9975784863651666,lr,270
81344,-0.0024249720341941684,Closed fracture of lower end of radius with ulna,0.9975779658352589,lr,270
30789,-0.002430503492444547,Other pain disorders related to psychological factors,0.9975724477896508,lr,270
C50112,-0.002436999923901723,Malignant neoplasm of central portion of left female breast,0.9975659671496707,lr,270
E662,-0.002448153893132624,Morbid (severe) obesity with alveolar hypoventilation,0.9975548403916212,lr,270
C712,-0.002453317952111056,Malignant neoplasm of temporal lobe,0.9975496889728923,lr,270
K8689,-0.002455642659183945,Other specified diseases of pancreas,0.9975473699647703,lr,270
4466,-0.0024566174829382427,Thrombotic microangiopathy,0.9975463975323721,lr,270
7262,-0.002459361085122597,"Other affections of shoulder region, not elsewhere classified",0.9975436606656513,lr,270
C7A8,-0.0024598583166914527,Other malignant neuroendocrine tumors,0.9975431646555751,lr,270
H43813,-0.002462571370694621,"Vitreous degeneration, bilateral",0.9975404582707702,lr,270
D6861,-0.0024704838764440166,Antiphospholipid syndrome,0.9975325652573857,lr,270
K8590,-0.002473764523158255,"Acute pancreatitis without necrosis or infection, unspecified",0.9975292927108211,lr,270
T847XXA,-0.002486414421998616,"Infection and inflammatory reaction due to other internal orthopedic prosthetic devices, implants and grafts, initial encounter",0.99751667414599,lr,270
E9444,-0.0025010367247064063,Other diuretics causing adverse effects in therapeutic use,0.9975020882618645,lr,270
C169,-0.0025015806939055105,"Malignant neoplasm of stomach, unspecified",0.9975015456516,lr,270
C711,-0.0025038096193563753,Malignant neoplasm of frontal lobe,0.9974993222974955,lr,270
V8530,-0.0025039039586801596,"Body Mass Index 30.0-30.9, adult",0.9974992281940883,lr,270
C8310,-0.0025089352208062066,"Mantle cell lymphoma, unspecified site",0.9974942095266259,lr,270
S065X0A,-0.0025113591969292627,"Traumatic subdural hemorrhage without loss of consciousness, initial encounter",0.9974917916274096,lr,270
30001,-0.0025136900778686276,Panic disorder without agoraphobia,0.997489466595515,lr,270
Z6826,-0.0025355631275207854,"Body mass index (BMI) 26.0-26.9, adult",0.9974676486974975,lr,270
F3289,-0.0025429338480224255,Other specified depressive episodes,0.9974602966693444,lr,270
F333,-0.002550468240007651,"Major depressive disorder, recurrent, severe with psychotic symptoms",0.997452781440791,lr,270
Z932,-0.0025682564819090896,Ileostomy status,0.9974350386672364,lr,270
I7101,-0.002576911700813576,Dissection of thoracic aorta,0.9974264056859938,lr,270
M2022,-0.0025851708213944263,"Hallux rigidus, left foot",0.9974181678550574,lr,270
I248,-0.0026001919521618606,Other forms of acute ischemic heart disease,0.9974031856188537,lr,270
07810,-0.0026192269597574733,"Viral warts, unspecified",0.9973842002223337,lr,270
M359,-0.0026245213656008793,"Systemic involvement of connective tissue, unspecified",0.9973789196795746,lr,270
7892,-0.002651609529444811,Splenomegaly,0.9973519028819031,lr,270
B957,-0.002653500037632951,Other staphylococcus as the cause of diseases classified elsewhere,0.9973500173817466,lr,270
I679,-0.0026605116912655677,"Cerebrovascular disease, unspecified",0.9973430243333906,lr,270
Z801,-0.0026778105195719095,"Family history of malignant neoplasm of trachea, bronchus and lung",0.9973257716168765,lr,270
M5137,-0.0026794240746302496,"Other intervertebral disc degeneration, lumbosacral region",0.9973241623781313,lr,270
5163,-0.0026978741956670844,Idiopathic interstitial pneumonia,0.9973057617963694,lr,270
78931,-0.0027045659608337215,"Abdominal or pelvic swelling, mass, or lump, right upper quadrant",0.9972990880827416,lr,270
N63,-0.002710696429150776,Unspecified lump in breast,0.99729297419102,lr,270
65103,-0.0027169347288980026,"Twin pregnancy, antepartum condition or complication",0.9972867527979167,lr,270
M65332,-0.0027243965547610522,"Trigger finger, left middle finger",0.9972793112455955,lr,270
H353230,-0.0027264775915772075,"Exudative age-related macular degeneration, bilateral, stage unspecified",0.9972772358727924,lr,270
T402X5A,-0.002732845057457264,"Adverse effect of other opioids, initial encounter",0.9972708857642371,lr,270
I6200,-0.0027328873818514344,"Nontraumatic subdural hemorrhage, unspecified",0.9972708435553519,lr,270
C7830,-0.002744646131463863,Secondary malignant neoplasm of unspecified respiratory organ,0.9972591169661519,lr,270
1745,-0.0027481158418707643,Malignant neoplasm of lower-outer quadrant of female breast,0.9972556567718183,lr,270
Z9079,-0.0027505740916913823,Acquired absence of other genital organ(s),0.9972532052712921,lr,270
R7612,-0.0027554649431609916,Nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis,0.9972483278659149,lr,270
N359,-0.0027702232851963223,"Urethral stricture, unspecified",0.9972336102426023,lr,270
Z48290,-0.00278538073684604,Encounter for aftercare following bone marrow transplant,0.9972184948369273,lr,270
M0589,-0.0027896799776940327,Other rheumatoid arthritis with rheumatoid factor of multiple sites,0.997214207563656,lr,270
C182,-0.002805131355512757,Malignant neoplasm of ascending colon,0.9971987993492081,lr,270
R1314,-0.002813957265128338,"Dysphagia, pharyngoesophageal phase",0.9971899982015754,lr,270
A4151,-0.002819928484947782,Sepsis due to Escherichia coli [E. coli],0.997184043778672,lr,270
5811,-0.0028233881470969033,Nephrotic syndrome with lesion of membranous glomerulonephritis,0.9971805938647478,lr,270
S2241XA,-0.00283224136554471,"Multiple fractures of ribs, right side, initial encounter for closed fracture",0.9971717656461975,lr,270
I972,-0.002843076108248816,Postmastectomy lymphedema syndrome,0.9971609616052145,lr,270
99883,-0.002843307474921115,Non-healing surgical wound,0.9971607308954278,lr,270
F259,-0.002859245549759718,"Schizoaffective disorder, unspecified",0.9971448381997224,lr,270
G893,-0.0028595194296264508,Neoplasm related pain (acute) (chronic),0.9971445651018644,lr,270
R828,-0.0028647036637501804,Abnormal findings on cytological and histological examination of urine,0.9971393956843835,lr,270
V8533,-0.002865591264089939,"Body Mass Index 33.0-33.9, adult",0.9971385106235099,lr,270
M1120,-0.0028731613611118556,"Other chondrocalcinosis, unspecified site",0.9971309622168113,lr,270
7835,-0.0028815136480285428,Polydipsia,0.9971226339277016,lr,270
I8291,-0.0028824134475796885,Chronic embolism and thrombosis of unspecified vein,0.9971217367176067,lr,270
Z6822,-0.002892300308214987,"Body mass index (BMI) 22.0-22.9, adult",0.9971118783626935,lr,270
M6249,-0.0028925887053892186,"Contracture of muscle, multiple sites",0.997111590798487,lr,270
28983,-0.00289689748567953,Myelofibrosis,0.9971072944729732,lr,270
1969,-0.002912592157099017,"Secondary and unspecified malignant neoplasm of lymph nodes, site unspecified",0.997091645324421,lr,270
C9111,-0.0029223573752282855,Chronic lymphocytic leukemia of B-cell type in remission,0.9970819085545504,lr,270
C9210,-0.002928825636278158,"Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission",0.9970754591893359,lr,270
L97511,-0.0029338925233443154,Non-pressure chronic ulcer of other part of right foot limited to breakdown of skin,0.9970704071333868,lr,270
G9341,-0.002957889742248277,Metabolic encephalopathy,0.9970464805036516,lr,270
E1143,-0.0029583281477664853,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy,0.9970460433930685,lr,270
39890,-0.002960178408690251,"Rheumatic heart disease, unspecified",0.9970441985994419,lr,270
Z6827,-0.002965389703844868,"Body mass index (BMI) 27.0-27.9, adult",0.9970390027213795,lr,270
7142,-0.0029662734943421702,Other rheumatoid arthritis with visceral or systemic involvement,0.9970381215481727,lr,270
D6851,-0.0029708085774690484,Activated protein C resistance,0.9970335999076639,lr,270
C50812,-0.0029796875077130348,Malignant neoplasm of overlapping sites of left female breast,0.9970247473551801,lr,270
L97521,-0.0029833353237358603,Non-pressure chronic ulcer of other part of left foot limited to breakdown of skin,0.997021110398965,lr,270
K5731,-0.002988556671146197,Diverticulosis of large intestine without perforation or abscess with bleeding,0.9970159046189627,lr,270
B961,-0.0029903086429620223,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere,0.9970141578767281,lr,270
4571,-0.002991878445603385,Other lymphedema,0.997012592762498,lr,270
I4901,-0.0029979067416803697,Ventricular fibrillation,0.9970065824935122,lr,270
B379,-0.0030031141875344275,"Candidiasis, unspecified",0.9970013906492359,lr,270
M2242,-0.003005028127806272,"Chondromalacia patellae, left knee",0.9969994824499493,lr,270
Z6825,-0.003006493845065142,"Body mass index (BMI) 25.0-25.9, adult",0.9969980211316717,lr,270
R17,-0.003008189368008343,Unspecified jaundice,0.9969963307000856,lr,270
I680,-0.003010448680560622,Cerebral amyloid angiopathy,0.9969940781763057,lr,270
S52502A,-0.0030108384175560345,"Unspecified fracture of the lower end of left radius, initial encounter for closed fracture",0.996993689610905,lr,270
C3492,-0.003018541356199984,Malignant neoplasm of unspecified part of left bronchus or lung,0.9969860098592639,lr,270
29652,-0.0030604938506365096,"Bipolar I disorder, most recent episode (or current) depressed, moderate",0.9969441846865732,lr,270
R64,-0.003072175994644872,Cachexia,0.9969325383090669,lr,270
D508,-0.0030892451484556952,Other iron deficiency anemias,0.9969155216594618,lr,270
45183,-0.0031081518246253714,Phlebitis and thrombophlebitis of deep veins of upper extremities,0.996896673478704,lr,270
H401131,-0.003108799197330998,"Primary open-angle glaucoma, bilateral, mild stage",0.9968960281152162,lr,270
E8844,-0.0031184785850013434,Accidental fall from bed,0.9968863788187927,lr,270
K4020,-0.0031225389566295744,"Bilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent",0.9968823310978413,lr,270
30480,-0.003125639660679847,"Combinations of drug dependence excluding opioid type drug, unspecified",0.9968792400655517,lr,270
T82868A,-0.0031267240156029647,"Thrombosis due to vascular prosthetic devices, implants and grafts, initial encounter",0.9968781590952261,lr,270
C50211,-0.0031436731397920556,Malignant neoplasm of upper-inner quadrant of right female breast,0.9968612630266934,lr,270
Z6820,-0.0031505083356871814,"Body mass index (BMI) 20.0-20.9, adult",0.996854449307967,lr,270
N814,-0.003153680834646377,"Uterovaginal prolapse, unspecified",0.9968512867932806,lr,270
M609,-0.00316675545792829,"Myositis, unspecified",0.996838253423441,lr,270
I4581,-0.0031714955395186458,Long QT syndrome,0.9968335283399861,lr,270
F3342,-0.003177180200984609,"Major depressive disorder, recurrent, in full remission",0.9968278616949461,lr,270
2884,-0.0031775482538503744,Hemophagocytic syndromes,0.9968274948096624,lr,270
I80209,-0.0031877756622578912,Phlebitis and thrombophlebitis of unspecified deep vessels of unspecified lower extremity,0.996817299899895,lr,270
73670,-0.0031986578264171293,"Unspecified deformity of ankle and foot, acquired",0.9968064524294228,lr,270
E8310,-0.0032061160116526356,"Accident to watercraft causing other injury to occupant of small boat, unpowered",0.99679901808998,lr,270
20401,-0.003211817051359422,"Acute lymphoid leukemia, in remission",0.996793335315397,lr,270
M5440,-0.003215499500914493,"Lumbago with sciatica, unspecified side",0.9967896646809814,lr,270
Z8541,-0.0032294518005285895,Personal history of malignant neoplasm of cervix uteri,0.9967757572699479,lr,270
M75122,-0.003241571843301769,"Complete rotator cuff tear or rupture of left shoulder, not specified as traumatic",0.9967636763783452,lr,270
C155,-0.003242066507432013,Malignant neoplasm of lower third of esophagus,0.9967631833152301,lr,270
J320,-0.0032424133615724503,Chronic maxillary sinusitis,0.9967628375838529,lr,270
70719,-0.00324283300070038,Ulcer of other part of lower limb,0.9967624193032527,lr,270
I952,-0.0032623794440015215,Hypotension due to drugs,0.9967429363335512,lr,270
34550,-0.0032706999375560087,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",0.9967346429748764,lr,270
J301,-0.003271086583670833,Allergic rhinitis due to pollen,0.9967342575913736,lr,270
C50212,-0.003271235473335632,Malignant neoplasm of upper-inner quadrant of left female breast,0.9967341091879551,lr,270
C772,-0.003276735070115042,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes,0.9967286275673317,lr,270
C9201,-0.0032830202751844527,"Acute myeloblastic leukemia, in remission",0.9967223629431962,lr,270
C771,-0.003295017413925326,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,0.9967104051984512,lr,270
B0229,-0.003302171583297656,Other postherpetic nervous system involvement,0.9967032745889042,lr,270
M1A9XX0,-0.003302427993047091,"Chronic gout, unspecified, without tophus (tophi)",0.9967030190245,lr,270
H548,-0.0033193704799050544,"Legal blindness, as defined in USA",0.9966861325397488,lr,270
E873,-0.0033267716960374855,Failure in dosage,0.9966787558775638,lr,270
72403,-0.003351512357883299,"Spinal stenosis, lumbar region, with neurogenic claudication",0.996654097690527,lr,270
C799,-0.0033754578304147987,Secondary malignant neoplasm of unspecified site,0.9966302326229386,lr,270
J159,-0.0033913053087789137,Unspecified bacterial pneumonia,0.9966144386720376,lr,270
N816,-0.0033985998955123027,Rectocele,0.9966071688080903,lr,270
Z96659,-0.0034012008897432713,Presence of unspecified artificial knee joint,0.9966045766419648,lr,270
M65312,-0.003416742684493001,"Trigger thumb, left thumb",0.996589087738551,lr,270
F10239,-0.0034192797401106706,"Alcohol dependence with withdrawal, unspecified",0.9965865593398148,lr,270
I63411,-0.0034222306294531034,Cerebral infarction due to embolism of right middle cerebral artery,0.996583618527497,lr,270
K50819,-0.003423444943714573,Crohn's disease of both small and large intestine with unspecified complications,0.9965824083625311,lr,270
R232,-0.0034326911097277944,Flushing,0.9965731938387371,lr,270
J383,-0.003434406378374395,Other diseases of vocal cords,0.9965714844494497,lr,270
D839,-0.0034464955691102346,"Common variable immunodeficiency, unspecified",0.9965594367795156,lr,270
M7521,-0.0034517782915963894,"Bicipital tendinitis, right shoulder",0.9965541722464758,lr,270
M349,-0.0034603741747549943,"Systemic sclerosis, unspecified",0.9965456060200671,lr,270
7088,-0.0034604666950171967,Other specified urticaria,0.9965455138194106,lr,270
M7712,-0.003461527782039926,"Lateral epicondylitis, left elbow",0.9965444563984593,lr,270
Y846,-0.0034700377080166067,"Urinary catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.9965359759149871,lr,270
78459,-0.003474574935541314,Other speech disturbance,0.9965314544147854,lr,270
L03031,-0.0034768207483518547,Cellulitis of right toe,0.996529216394192,lr,270
D3500,-0.0034864669384889867,Benign neoplasm of unspecified adrenal gland,0.9965196037302564,lr,270
7279,-0.0034876030474863297,"Unspecified disorder of synovium, tendon, and bursa",0.9965184715760117,lr,270
I081,-0.0035020155472001995,Rheumatic disorders of both mitral and tricuspid valves,0.9965041093573231,lr,270
42490,-0.003511976225149485,"Endocarditis, valve unspecified, unspecified cause",0.9964941835502487,lr,270
D6481,-0.0035177486308029826,Anemia due to antineoplastic chemotherapy,0.9964884313981918,lr,270
M7662,-0.0035178109316008205,"Achilles tendinitis, left leg",0.9964883693161694,lr,270
G8194,-0.0035316204008616846,"Hemiplegia, unspecified affecting left nondominant side",0.9964746084356799,lr,270
N10,-0.0035380664314663356,Acute pyelonephritis,0.9964681851505596,lr,270
I501,-0.003549423580057277,"Left ventricular failure, unspecified",0.9964568681775791,lr,270
Z87820,-0.00355637825411732,Personal history of traumatic brain injury,0.996449938168944,lr,270
A319,-0.0035568331780628086,"Mycobacterial infection, unspecified",0.9964494848601098,lr,270
S0101XA,-0.003566132354671272,"Laceration without foreign body of scalp, initial encounter",0.9964402187434523,lr,270
5305,-0.003577672545924002,Dyskinesia of esophagus,0.9964287196991068,lr,270
C689,-0.0035892629277999044,"Malignant neoplasm of urinary organ, unspecified",0.9964171707766618,lr,270
M1288,-0.003591366800159831,"Other specific arthropathies, not elsewhere classified, other specified site",0.9964150744443224,lr,270
R7982,-0.003593418282117431,Elevated C-reactive protein (CRP),0.9964130303188716,lr,270
B370,-0.003594983491506483,Candidal stomatitis,0.9964114707250618,lr,270
D126,-0.003595498788352985,"Benign neoplasm of colon, unspecified",0.9964109572775054,lr,270
Z98890,-0.00360453140175482,Other specified postprocedural states,0.9964019571231865,lr,270
Z7983,-0.0036087428554868175,Long term (current) use of bisphosphonates,0.9963977608312818,lr,270
29653,-0.003615615716576678,"Bipolar I disorder, most recent episode (or current) depressed, severe, without mention of psychotic behavior",0.9963909127514143,lr,270
Z483,-0.0036231098625041074,Aftercare following surgery for neoplasm,0.9963834456804931,lr,270
L0291,-0.0036384988867850685,"Cutaneous abscess, unspecified",0.9963681124294366,lr,270
Z436,-0.0036398614081921197,Encounter for attention to other artificial openings of urinary tract,0.9963667548574789,lr,270
S52502D,-0.0036513076589005347,"Unspecified fracture of the lower end of left radius, subsequent encounter for closed fracture with routine healing",0.9963553502590754,lr,270
M5020,-0.00365279065053808,"Other cervical disc displacement, unspecified cervical region",0.9963538726735186,lr,270
V5889,-0.0036738964643224423,Other specified aftercare,0.9963328440361326,lr,270
L97529,-0.003693775354667396,Non-pressure chronic ulcer of other part of left foot with unspecified severity,0.9963130382416382,lr,270
L97512,-0.0036975283251007023,Non-pressure chronic ulcer of other part of right foot with fat layer exposed,0.9963092991152798,lr,270
L98499,-0.0037135926442354496,Non-pressure chronic ulcer of skin of other sites with unspecified severity,0.9962932942132962,lr,270
Z993,-0.003721447014969626,Dependence on wheelchair,0.9962854689871347,lr,270
Z6828,-0.0037353246595971954,"Body mass index (BMI) 28.0-28.9, adult",0.9962716429873848,lr,270
M5441,-0.003737254529219459,"Lumbago with sciatica, right side",0.9962697203148607,lr,270
F10229,-0.003763311525306962,"Alcohol dependence with intoxication, unspecified",0.9962437608568706,lr,270
25201,-0.003806380566668675,Primary hyperparathyroidism,0.9962008545171019,lr,270
I5043,-0.0038073936552817564,Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure,0.9961998452778712,lr,270
H9202,-0.0038136948907128987,"Otalgia, left ear",0.9961935680078868,lr,270
3489,-0.0038147084457025174,Unspecified condition of brain,0.996192558311437,lr,270
Z48813,-0.00381861531866118,Encounter for surgical aftercare following surgery on the respiratory system,0.9961886663212721,lr,270
C880,-0.003850391056609774,Waldenstrom macroglobulinemia,0.9961570121941831,lr,270
E0789,-0.003858010577340681,Other specified disorders of thyroid,0.9961494219840943,lr,270
K220,-0.00385982577858301,Achalasia of cardia,0.9961476137740671,lr,270
C773,-0.0038670933955850598,Secondary and unspecified malignant neoplasm of axilla and upper limb lymph nodes,0.9961403741810401,lr,270
E1136,-0.0038714999938697296,Type 2 diabetes mellitus with diabetic cataract,0.9961359846002474,lr,270
M2021,-0.0038798750822492322,"Hallux rigidus, right foot",0.9961276419082739,lr,270
I213,-0.003880056720232012,ST elevation (STEMI) myocardial infarction of unspecified site,0.9961274609736749,lr,270
20302,-0.0038806680764038844,"Multiple myeloma, in relapse",0.9961268519851898,lr,270
E2740,-0.003885759952944988,Unspecified adrenocortical insufficiency,0.9961217798431535,lr,270
20285,-0.0038898066302922286,"Other malignant lymphomas, lymph nodes of inguinal region and lower limb",0.996117748867868,lr,270
D251,-0.0038898537843463847,Intramural leiomyoma of uterus,0.9961177018968788,lr,270
N920,-0.003900930129492454,Excessive and frequent menstruation with regular cycle,0.9961066686145108,lr,270
K279,-0.0039071687697512765,"Peptic ulcer, site unspecified, unspecified as acute or chronic, without hemorrhage or perforation",0.9961004542827304,lr,270
1707,-0.003917320941992212,Malignant neoplasm of long bones of lower limb,0.9960903417506815,lr,270
7321,-0.003935527163359065,Juvenile osteochondrosis of hip and pelvis,0.9960722068745025,lr,270
Z6843,-0.003952222469943726,"Body mass index (BMI) 50-59.9, adult",0.9960555772824466,lr,270
C8190,-0.0039534121065819845,"Hodgkin lymphoma, unspecified, unspecified site",0.996054392338943,lr,270
