feature,weight,feature_desc,odds_ratio,model,cutoff
Z433,-0.002103938863186345,Encounter for attention to colostomy,0.9978982728647983,lr,180
1736,-0.002110882620468188,"Other and unspecified malignant neoplasm of skin of upper limb, including shoulder",0.9978913437254566,lr,180
C8338,-0.0021325142740596884,"Diffuse large B-cell lymphoma, lymph nodes of multiple sites",0.9978697579190564,lr,180
2399,-0.0021364313236970855,"Neoplasm of unspecified nature, site unspecified",0.9978658492213383,lr,180
C50811,-0.0021681212051305678,Malignant neoplasm of overlapping sites of right female breast,0.9978342274719374,lr,180
J9621,-0.002174613514625837,Acute and chronic respiratory failure with hypoxia,0.9978277492443369,lr,180
E8498,-0.0022547940475278693,Accidents occurring in other specified places,0.9977477460910488,lr,180
1745,-0.0022572735058101804,Malignant neoplasm of lower-outer quadrant of female breast,0.9977452722202029,lr,180
28260,-0.002258631619377349,"Sickle-cell disease, unspecified",0.9977439171697323,lr,180
F29,-0.0022603652372122354,Unspecified psychosis not due to a substance or known physiological condition,0.9977421874645822,lr,180
C50111,-0.0022625983803537058,Malignant neoplasm of central portion of right female breast,0.9977399593659472,lr,180
M315,-0.002265551234935724,Giant cell arteritis with polymyalgia rheumatica,0.9977370131892863,lr,180
S52572D,-0.002272358544537946,"Other intraarticular fracture of lower end of left radius, subsequent encounter for closed fracture with routine healing",0.9977302213076531,lr,180
J4550,-0.002300547684055135,"Severe persistent asthma, uncomplicated",0.9977020965476524,lr,180
C9002,-0.002308805587631347,Multiple myeloma in relapse,0.9976938576539595,lr,180
99831,-0.0023135537969212576,Disruption of internal operation (surgical) wound,0.9976891204059627,lr,180
C8310,-0.0023186214125354284,"Mantle cell lymphoma, unspecified site",0.9976840645138088,lr,180
C884,-0.0023410034116193696,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],0.9976617345998857,lr,180
4466,-0.0023573927647373024,Thrombotic microangiopathy,0.9976453837034158,lr,180
04104,-0.0023580860172115956,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group D [Enterococcus]",0.9976446920835248,lr,180
I70245,-0.002365974539490927,Atherosclerosis of native arteries of left leg with ulceration of other part of foot,0.9976368221721855,lr,180
9054,-0.0023752819698779253,Late effect of fracture of lower extremities,0.9976275367801233,lr,180
17361,-0.0023879128240214625,"Basal cell carcinoma of skin of upper limb, including shoulder",0.9976149359717963,lr,180
C50511,-0.002389272893193483,Malignant neoplasm of lower-outer quadrant of right female breast,0.997613579147399,lr,180
E1142,-0.002393864963392415,Type 2 diabetes mellitus with diabetic polyneuropathy,0.9976089980463305,lr,180
G6181,-0.0024018747796475132,Chronic inflammatory demyelinating polyneuritis,0.9976010074135635,lr,180
M86171,-0.0024110134688918243,"Other acute osteomyelitis, right ankle and foot",0.9975918906896245,lr,180
K5720,-0.002425812830829785,Diverticulitis of large intestine with perforation and abscess without bleeding,0.9975771270754141,lr,180
C210,-0.00248249696812899,"Malignant neoplasm of anus, unspecified",0.9975205818791993,lr,180
C19,-0.002485826593745214,Malignant neoplasm of rectosigmoid junction,0.9975172605146467,lr,180
Y92129,-0.0024888462872580132,Unspecified place in nursing home as the place of occurrence of the external cause,0.9975142483227941,lr,180
7517,-0.0024937364984805787,Anomalies of pancreas,0.9975093702793497,lr,180
6100,-0.0024985464286721016,Solitary cyst of breast,0.9975045723404521,lr,180
C9200,-0.0025017639910799327,"Acute myeloblastic leukemia, not having achieved remission",0.997501362812402,lr,180
Y842,-0.002511786072782632,"Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.9974913658223407,lr,180
V6441,-0.002537469192571208,Laparoscopic surgical procedure converted to open procedure,0.9974657474610853,lr,180
J3801,-0.0025507214180988513,"Paralysis of vocal cords and larynx, unilateral",0.9974525289076317,lr,180
I70235,-0.0025520948286190345,Atherosclerosis of native arteries of right leg with ulceration of other part of foot,0.9974511589967758,lr,180
C712,-0.002568015286536443,Malignant neoplasm of temporal lobe,0.9974352792439812,lr,180
D471,-0.0025722198401260227,Chronic myeloproliferative disease,0.9974310854827139,lr,180
C55,-0.0025953860254522123,"Malignant neoplasm of uterus, part unspecified",0.9974079790769822,lr,180
D6861,-0.0026100110953533057,Antiphospholipid syndrome,0.9973933920222369,lr,180
0311,-0.0026126777707832977,Cutaneous diseases due to other mycobacteria,0.9973907323013307,lr,180
Z79891,-0.00262037391481904,Long term (current) use of opiate analgesic,0.997383056268133,lr,180
30789,-0.0026226059184388515,Other pain disorders related to psychological factors,0.9973808301080254,lr,180
I462,-0.0026294907701485577,Cardiac arrest due to underlying cardiac condition,0.9973739633125505,lr,180
2270,-0.0026322015222202313,Benign neoplasm of adrenal gland,0.9973712596826776,lr,180
85201,-0.002650470610653335,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness",0.997353038785374,lr,180
M65841,-0.002653866265838022,"Other synovitis and tenosynovitis, right hand",0.9973496521241068,lr,180
5811,-0.002668387586070344,Nephrotic syndrome with lesion of membranous glomerulonephritis,0.9973351693955791,lr,180
M009,-0.002686960700199843,"Pyogenic arthritis, unspecified",0.9973166459476721,lr,180
M1710,-0.002693471039420743,"Unilateral primary osteoarthritis, unspecified knee",0.9973101530991317,lr,180
9950,-0.0026935222553625886,Other anaphylactic reaction,0.9973101020209543,lr,180
430,-0.0027010376132620014,Subarachnoid hemorrhage,0.9973026069067651,lr,180
J3800,-0.0027074034905507217,"Paralysis of vocal cords and larynx, unspecified",0.9972962582209574,lr,180
1611,-0.0027129129478364335,Malignant neoplasm of supraglottis,0.9972907636749575,lr,180
7873,-0.002718109767621763,"Flatulence, eructation, and gas pain",0.997285580948052,lr,180
S72002D,-0.0027198643478321604,"Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with routine healing",0.9972838311320426,lr,180
M7660,-0.0027516648029402755,"Achilles tendinitis, unspecified leg",0.9972521175565964,lr,180
F3181,-0.0027745753098074454,Bipolar II disorder,0.9972292702668313,lr,180
78729,-0.0027760987819086926,Other dysphagia,0.9972277510170168,lr,180
78451,-0.002793745579209459,Dysarthria,0.997210153296304,lr,180
E1022,-0.0027987910283828322,Type 1 diabetes mellitus with diabetic chronic kidney disease,0.9972051219358531,lr,180
E1152,-0.0028150412141802806,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene,0.997188917299008,lr,180
Z48290,-0.0028189567760322463,Encounter for aftercare following bone marrow transplant,0.9971850127517685,lr,180
R498,-0.0028286435358445337,Other voice and resonance disorders,0.997175353306846,lr,180
M7522,-0.0028303247865258626,"Bicipital tendinitis, left shoulder",0.9971736768065131,lr,180
5110,-0.002837490497955135,Pleurisy without mention of effusion or current tuberculosis,0.9971665313733014,lr,180
E662,-0.0028402845233624,Morbid (severe) obesity with alveolar hypoventilation,0.9971637452685697,lr,180
B957,-0.002852469249014685,Other staphylococcus as the cause of diseases classified elsewhere,0.9971515951759261,lr,180
M0589,-0.002864462009139125,Other rheumatoid arthritis with rheumatoid factor of multiple sites,0.9971396366477455,lr,180
M459,-0.0028653743206380083,Ankylosing spondylitis of unspecified sites in spine,0.997138726946204,lr,180
C549,-0.0028661494940683424,"Malignant neoplasm of corpus uteri, unspecified",0.997137953991056,lr,180
Z931,-0.0028857272556482515,Gastrostomy status,0.9971184324530251,lr,180
J910,-0.002890867095324429,Malignant pleural effusion,0.9971133074373151,lr,180
I8291,-0.002903385644975035,Chronic embolism and thrombosis of unspecified vein,0.9971008251029991,lr,180
Y830,-0.002908286264587677,"Surgical operation with transplant of whole organ as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.9970959387031131,lr,180
M65311,-0.0029087827942658457,"Trigger thumb, right thumb",0.9970954436155105,lr,180
L97522,-0.002930790781021832,Non-pressure chronic ulcer of other part of left foot with fat layer exposed,0.9970734997936634,lr,180
F22,-0.0029468906767723055,Delusional disorders,0.9970574471434845,lr,180
29652,-0.0029504594043767,"Bipolar I disorder, most recent episode (or current) depressed, moderate",0.997053888923399,lr,180
E032,-0.002951079056124849,Hypothyroidism due to medicaments and other exogenous substances,0.997053271097405,lr,180
I972,-0.00295282512386306,Postmastectomy lymphedema syndrome,0.997051530176375,lr,180
E1159,-0.002966605148267291,Type 2 diabetes mellitus with other circulatory complications,0.997037790876621,lr,180
33119,-0.0029832863944370303,Other frontotemporal dementia,0.99702115918251,lr,180
K9189,-0.002989817074057369,Other postprocedural complications and disorders of digestive system,0.997014647978006,lr,180
C50112,-0.0029956822889591886,Malignant neoplasm of central portion of left female breast,0.9970088002899844,lr,180
S72001D,-0.003001236631125171,"Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with routine healing",0.9970032625773443,lr,180
I4901,-0.00301081273204774,Ventricular fibrillation,0.996993715219195,lr,180
C494,-0.0030112133103087726,Malignant neoplasm of connective and soft tissue of abdomen,0.9969933158452663,lr,180
2884,-0.0030143171698497817,Hemophagocytic syndromes,0.9969902213228531,lr,180
7265,-0.0030264638004688653,Enthesopathy of hip region,0.9969781113244518,lr,180
V709,-0.0030374096102858497,Unspecified general medical examination,0.9969671986513776,lr,180
C7A8,-0.0030544020800682948,Other malignant neuroendocrine tumors,0.9969502578603139,lr,180
T847XXA,-0.0030749168503093976,"Infection and inflammatory reaction due to other internal orthopedic prosthetic devices, implants and grafts, initial encounter",0.9969298058646168,lr,180
C9111,-0.0030768361196675887,Chronic lymphocytic leukemia of B-cell type in remission,0.9969278924896242,lr,180
J9691,-0.0030826521183200777,"Respiratory failure, unspecified with hypoxia",0.9969220943752057,lr,180
C169,-0.0030828673470487404,"Malignant neoplasm of stomach, unspecified",0.996921879808954,lr,180
2326,-0.0031294393434978885,"Carcinoma in situ of skin of upper limb, including shoulder",0.9968754522478279,lr,180
M359,-0.0031420289524976357,"Systemic involvement of connective tissue, unspecified",0.9968629020546638,lr,180
28983,-0.0031524952873612064,Myelofibrosis,0.9968524686083179,lr,180
Z933,-0.003157393040664831,Colostomy status,0.9968475862828028,lr,180
Z9079,-0.0031837472928211057,Acquired absence of other genital organ(s),0.996821315456328,lr,180
45183,-0.003262397596546626,Phlebitis and thrombophlebitis of deep veins of upper extremities,0.9967429182401302,lr,180
M75122,-0.0032702376876068166,"Complete rotator cuff tear or rupture of left shoulder, not specified as traumatic",0.9967351037155209,lr,180
7142,-0.003278076613504358,Other rheumatoid arthritis with visceral or systemic involvement,0.9967272904135274,lr,180
33828,-0.003284738346387512,Other chronic postoperative pain,0.996720650504678,lr,180
K810,-0.0032883531017411853,Acute cholecystitis,0.9967170476098822,lr,180
C711,-0.003289056022362828,Malignant neoplasm of frontal lobe,0.9967163469971617,lr,180
C50211,-0.003308454566537909,Malignant neoplasm of upper-inner quadrant of right female breast,0.9966970123386072,lr,180
71697,-0.0033189634317609897,"Arthropathy, unspecified, ankle and foot",0.9966865382390718,lr,180
Z6824,-0.003332623975652048,"Body mass index (BMI) 24.0-24.9, adult",0.9966729230518663,lr,180
C50812,-0.003345826373682865,Malignant neoplasm of overlapping sites of left female breast,0.9966597646660909,lr,180
C182,-0.0033519828957787852,Malignant neoplasm of ascending colon,0.9966536287271157,lr,180
R1314,-0.003363239469105839,"Dysphagia, pharyngoesophageal phase",0.9966424098856052,lr,180
Z6826,-0.003374199330164284,"Body mass index (BMI) 26.0-26.9, adult",0.9966314868831253,lr,180
29653,-0.0033846425910484474,"Bipolar I disorder, most recent episode (or current) depressed, severe, without mention of psychotic behavior",0.9966210788548494,lr,180
M65312,-0.0033989625634879618,"Trigger thumb, left thumb",0.9966068073706514,lr,180
D6851,-0.0034174714133779066,Activated protein C resistance,0.996588361495561,lr,180
C3492,-0.0034365670842101508,Malignant neoplasm of unspecified part of left bronchus or lung,0.9965693311539537,lr,180
E440,-0.003438657743934666,Moderate protein-calorie malnutrition,0.9965672476687684,lr,180
2809,-0.003438835616377761,"Iron deficiency anemia, unspecified",0.996567070406933,lr,180
J9809,-0.003440086020583694,"Other diseases of bronchus, not elsewhere classified",0.9965658242960558,lr,180
C7830,-0.00346229033797282,Secondary malignant neoplasm of unspecified respiratory organ,0.9965436964778615,lr,180
30480,-0.0034652301122030946,"Combinations of drug dependence excluding opioid type drug, unspecified",0.9965407668686894,lr,180
C9210,-0.0034727851361709603,"Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission",0.9965332380077512,lr,180
Z792,-0.003474416770493474,Long term (current) use of antibiotics,0.996531612031243,lr,180
H353230,-0.003478556337531971,"Exudative age-related macular degeneration, bilateral, stage unspecified",0.9965274868303673,lr,180
F333,-0.0035264579554050036,"Major depressive disorder, recurrent, severe with psychotic symptoms",0.9964797526947735,lr,180
40390,-0.0035299215754261595,"Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage I through stage IV, or unspecified",0.9964763012735286,lr,180
65103,-0.003530798499974405,"Twin pregnancy, antepartum condition or complication",0.9964754274393813,lr,180
M65332,-0.0035308330627594597,"Trigger finger, left middle finger",0.9964753929984159,lr,180
M2022,-0.0035476594714021308,"Hallux rigidus, left foot",0.9964586260373153,lr,180
C9201,-0.0035499370856214886,"Acute myeloblastic leukemia, in remission",0.9964563564915642,lr,180
Z8541,-0.003550245898730709,Personal history of malignant neoplasm of cervix uteri,0.996456048772826,lr,180
A4151,-0.003557156944384513,Sepsis due to Escherichia coli [E. coli],0.9964491622433775,lr,180
C782,-0.003560934618099801,Secondary malignant neoplasm of pleura,0.9964453979906788,lr,180
M21372,-0.0035614118129281506,"Foot drop, left foot",0.9964449224922016,lr,180
20401,-0.0035755532698191796,"Acute lymphoid leukemia, in remission",0.9964308314089203,lr,180
K581,-0.003580502519648845,Irritable bowel syndrome with constipation,0.9964258998360015,lr,180
I7101,-0.0035870421503764382,Dissection of thoracic aorta,0.996419383599876,lr,180
I80209,-0.003619413207658084,Phlebitis and thrombophlebitis of unspecified deep vessels of unspecified lower extremity,0.9963871289729941,lr,180
R64,-0.0036220812627953784,Cachexia,0.9963844705607422,lr,180
F259,-0.003637717109759577,"Schizoaffective disorder, unspecified",0.9963688913674403,lr,180
R7612,-0.0036459119885325934,Nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis,0.9963607262786184,lr,180
G5603,-0.003650834704724194,"Carpal tunnel syndrome, bilateral upper limbs",0.9963558214896109,lr,180
T402X5A,-0.0036591973171228604,"Adverse effect of other opioids, initial encounter",0.9963474893869038,lr,180
F3289,-0.0036626869485461306,Other specified depressive episodes,0.9963440125074627,lr,180
K5731,-0.0036668309105571378,Diverticulosis of large intestine without perforation or abscess with bleeding,0.9963398837042798,lr,180
M5137,-0.0036708457234601627,"Other intervertebral disc degeneration, lumbosacral region",0.9963358835940889,lr,180
M349,-0.003675932356932132,"Systemic sclerosis, unspecified",0.9963308156115235,lr,180
03811,-0.0036943620455693175,Methicillin susceptible Staphylococcus aureus septicemia,0.9963124537140147,lr,180
B0229,-0.0036955184539250296,Other postherpetic nervous system involvement,0.9963113015706345,lr,180
L97521,-0.0036989374753277774,Non-pressure chronic ulcer of other part of left foot limited to breakdown of skin,0.996307895166794,lr,180
I679,-0.003702241212806378,"Cerebrovascular disease, unspecified",0.9963046036324976,lr,180
G893,-0.0037074784910204194,Neoplasm related pain (acute) (chronic),0.9962993857217662,lr,180
Z801,-0.0037397227142863337,"Family history of malignant neoplasm of trachea, bronchus and lung",0.996267261339849,lr,180
M7662,-0.0037508135155603166,"Achilles tendinitis, left leg",0.9962562119989109,lr,180
D508,-0.003751604370332764,Other iron deficiency anemias,0.9962554241052426,lr,180
1707,-0.003758128850734603,Malignant neoplasm of long bones of lower limb,0.9962489240774575,lr,180
72751,-0.0037820823044234977,Synovial cyst of popliteal space,0.9962250607607975,lr,180
D839,-0.0037896039936594055,"Common variable immunodeficiency, unspecified",0.9962175674936625,lr,180
D684,-0.0038161961685112696,Acquired coagulation factor deficiency,0.9961910762541486,lr,180
L97511,-0.0038168798852960583,Non-pressure chronic ulcer of other part of right foot limited to breakdown of skin,0.9961903951418217,lr,180
Z932,-0.0038223205040478912,Ileostomy status,0.9961849752644213,lr,180
Z436,-0.0038277360318496444,Encounter for attention to other artificial openings of urinary tract,0.9961795804116002,lr,180
E873,-0.0038281544997814908,Failure in dosage,0.9961791635424786,lr,180
72632,-0.0038525180721258054,Lateral epicondylitis,0.9961548933550152,lr,180
I680,-0.003860410140947298,Cerebral amyloid angiopathy,0.9961470316630624,lr,180
J320,-0.003869243175388807,Chronic maxillary sinusitis,0.9961382327008838,lr,180
82000,-0.003904449413424982,"Closed fracture of intracapsular section of neck of femur, unspecified",0.9961031630384855,lr,180
M5020,-0.0039318729357819895,"Other cervical disc displacement, unspecified cervical region",0.9960758467556801,lr,180
5999,-0.003937068242598361,Unspecified disorder of urethra and urinary tract,0.9960706718494864,lr,180
M75100,-0.003937295598900834,"Unspecified rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic",0.9960704453865672,lr,180
M1A9XX0,-0.003938905003303409,"Chronic gout, unspecified, without tophus (tophi)",0.9960688423076971,lr,180
I63411,-0.003960861801125508,Cerebral infarction due to embolism of right middle cerebral artery,0.9960469720656108,lr,180
A319,-0.003962413818924207,"Mycobacterial infection, unspecified",0.9960454261841815,lr,180
M6249,-0.003968111703038684,"Contracture of muscle, multiple sites",0.9960397508489389,lr,180
I6200,-0.003999306035675955,"Nontraumatic subdural hemorrhage, unspecified",0.9960086805382423,lr,180
Z96659,-0.004001324918885016,Presence of unspecified artificial knee joint,0.996006669715071,lr,180
23871,-0.004004434166431064,Essential thrombocythemia,0.9960035728885918,lr,180
Z6822,-0.004012654508830887,"Body mass index (BMI) 22.0-22.9, adult",0.995995385431843,lr,180
V549,-0.004020253745901501,Unspecified orthopedic aftercare,0.9959878166555464,lr,180
C689,-0.004039445284820478,"Malignant neoplasm of urinary organ, unspecified",0.9959687023000178,lr,180
C155,-0.00403963165244026,Malignant neoplasm of lower third of esophagus,0.9959685166837187,lr,180
C778,-0.004052244386189724,Secondary and unspecified malignant neoplasm of lymph nodes of multiple regions,0.9959559548772143,lr,180
D333,-0.0040598606559013725,Benign neoplasm of cranial nerves,0.9959483694369275,lr,180
F3342,-0.004066066475356108,"Major depressive disorder, recurrent, in full remission",0.9959421887803386,lr,180
G8191,-0.00406707550596789,"Hemiplegia, unspecified affecting right dominant side",0.9959411838446895,lr,180
78262,-0.0040758322579684345,Flushing,0.9959324626729201,lr,180
E1143,-0.00409956666716353,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy,0.9959088250848336,lr,180
N359,-0.0041033100106922194,"Urethral stricture, unspecified",0.9959050970629556,lr,180
I501,-0.004106358637476791,"Left ventricular failure, unspecified",0.9959020609246299,lr,180
D3500,-0.004115275637777903,Benign neoplasm of unspecified adrenal gland,0.9958931805052461,lr,180
20302,-0.004121731828772874,"Multiple myeloma, in relapse",0.9958867508494178,lr,180
N814,-0.004140698631856367,"Uterovaginal prolapse, unspecified",0.9958678622406498,lr,180
C772,-0.004160086501128842,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes,0.9958485546718909,lr,180
T82868A,-0.0041660031032376196,"Thrombosis due to vascular prosthetic devices, implants and grafts, initial encounter",0.9958426626496627,lr,180
F10229,-0.004167702133277312,"Alcohol dependence with intoxication, unspecified",0.9958409706845014,lr,180
Z6827,-0.004172994158676739,"Body mass index (BMI) 27.0-27.9, adult",0.9958357006827353,lr,180
Z6825,-0.004173190671304588,"Body mass index (BMI) 25.0-25.9, adult",0.9958355049884641,lr,180
K50819,-0.004181634226931061,Crohn's disease of both small and large intestine with unspecified complications,0.9958270966314812,lr,180
42511,-0.004182213098239731,Hypertrophic obstructive cardiomyopathy,0.9958265201759133,lr,180
K4020,-0.004187813150318006,"Bilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent",0.9958209435111542,lr,180
72271,-0.004190767430995515,"Intervertebral disc disorder with myelopathy, cervical region",0.9958180015809283,lr,180
M2242,-0.004195356791269882,"Chondromalacia patellae, left knee",0.9958134314238384,lr,180
S065X0A,-0.004198823612268005,"Traumatic subdural hemorrhage without loss of consciousness, initial encounter",0.9958099791229084,lr,180
R17,-0.004206296778130951,Unspecified jaundice,0.9958025372975734,lr,180
M222X1,-0.004212370510186481,"Patellofemoral disorders, right knee",0.9957964890781492,lr,180
C8190,-0.004231895795715889,"Hodgkin lymphoma, unspecified, unspecified site",0.9957770460571868,lr,180
M1711,-0.004242758311155642,"Unilateral primary osteoarthritis, right knee",0.9957662294723971,lr,180
7895,-0.004250068749327761,Ascites,0.9957589500115508,lr,180
I4581,-0.00428632271868969,Long QT syndrome,0.9957228504514652,lr,180
L03031,-0.004289055905216881,Cellulitis of right toe,0.9957201289589048,lr,180
H548,-0.004292051298207817,"Legal blindness, as defined in USA",0.9957171463902765,lr,180
20412,-0.0042977349670431505,"Chronic lymphoid leukemia, in relapse",0.9957114870798457,lr,180
M609,-0.004306342620705378,"Myositis, unspecified",0.9957029163771043,lr,180
C50212,-0.004310226103127315,Malignant neoplasm of upper-inner quadrant of left female breast,0.9956990495898393,lr,180
K8590,-0.004319580357062727,"Acute pancreatitis without necrosis or infection, unspecified",0.995689735611649,lr,180
I248,-0.004329126011317035,Other forms of acute ischemic heart disease,0.9956802311470515,lr,180
E8310,-0.004336596494703629,"Accident to watercraft causing other injury to occupant of small boat, unpowered",0.9956727929622098,lr,180
R232,-0.004338095841967266,Flushing,0.9956713001040514,lr,180
64803,-0.0043410085327527485,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",0.9956684000256537,lr,180
7321,-0.004342699275181651,Juvenile osteochondrosis of hip and pelvis,0.9956667166082678,lr,180
30001,-0.00434549513145066,Panic disorder without agoraphobia,0.9956639328711278,lr,180
K220,-0.0043483308287072114,Achalasia of cardia,0.9956611094736479,lr,180
Z9481,-0.004353335241454322,Bone marrow transplant status,0.9956561267869677,lr,180
R7982,-0.004362233377973834,Elevated C-reactive protein (CRP),0.9956472673422414,lr,180
R740,-0.004367877708337243,Nonspecific elevation of levels of transaminase and lactic acid dehydrogenase [LDH],0.9956416475959989,lr,180
J3089,-0.004376324542815744,Other allergic rhinitis,0.9956332376113207,lr,180
S52502A,-0.004376615004959199,"Unspecified fracture of the lower end of left radius, initial encounter for closed fracture",0.9956329484175984,lr,180
I132,-0.004378369266582991,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",0.9956312018184577,lr,180
B961,-0.004381850328001842,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere,0.995627735971126,lr,180
M7521,-0.004384658613073686,"Bicipital tendinitis, right shoulder",0.995624939968544,lr,180
I5032,-0.004384884099734144,Chronic diastolic (congestive) heart failure,0.9956247154684265,lr,180
D3502,-0.0043861234045211245,Benign neoplasm of left adrenal gland,0.9956234815867151,lr,180
Z6820,-0.00438914225183608,"Body mass index (BMI) 20.0-20.9, adult",0.9956204759559778,lr,180
C771,-0.0044070487987900205,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,0.9956026479907959,lr,180
M7661,-0.004437313522865638,"Achilles tendinitis, right leg",0.9955725168073238,lr,180
70719,-0.004441030155381663,Ulcer of other part of lower limb,0.9955688166370118,lr,180
5199,-0.004452866673051381,Unspecified disease of respiratory system,0.9955570326388632,lr,180
E221,-0.004476240057098176,Hyperprolactinemia,0.9955337633739406,lr,180
S2241XA,-0.004494124618094841,"Multiple fractures of ribs, right side, initial encounter for closed fracture",0.9955159588488388,lr,180
K8689,-0.004496366607920847,Other specified diseases of pancreas,0.9955137269146895,lr,180
53011,-0.004499062442820427,Reflux esophagitis,0.9955110431776589,lr,180
25060,-0.004512530481931065,"Diabetes with neurological manifestations, type II or unspecified type, not stated as uncontrolled",0.9954976356862808,lr,180
20285,-0.004518063934112012,"Other malignant lymphomas, lymph nodes of inguinal region and lower limb",0.9954921271629581,lr,180
Z800,-0.004518171799307277,Family history of malignant neoplasm of digestive organs,0.9954920197840113,lr,180
C799,-0.004518354540519815,Secondary malignant neoplasm of unspecified site,0.9954918378666091,lr,180
M7712,-0.004522487823558515,"Lateral epicondylitis, left elbow",0.995487723225584,lr,180
Z953,-0.004529430578483542,Presence of xenogenic heart valve,0.9954808118222829,lr,180
M65342,-0.004541995887572461,"Trigger finger, left ring finger",0.9954683033767766,lr,180
5163,-0.004543869933986946,Idiopathic interstitial pneumonia,0.99546643782472,lr,180
20040,-0.004562465149904718,"Mantle cell lymphoma, unspecified site, extranodal and solid organ sites",0.9954479270834758,lr,180
R400,-0.004569476445766299,Somnolence,0.9954409477280115,lr,180
Z6843,-0.004571571178618074,"Body mass index (BMI) 50-59.9, adult",0.9954388625473403,lr,180
F10239,-0.004585102593695163,"Alcohol dependence with withdrawal, unspecified",0.9954253929420389,lr,180
07032,-0.004586108694674542,Chronic viral hepatitis B without mention of hepatic coma without mention of hepatitis delta,0.9954243914440799,lr,180
M5440,-0.004587739396188788,"Lumbago with sciatica, unspecified side",0.995422768205341,lr,180
1410,-0.004591143762400833,Malignant neoplasm of base of tongue,0.9954193794274706,lr,180
J159,-0.0045933586064622976,Unspecified bacterial pneumonia,0.9954171747312109,lr,180
Z008,-0.004596506593943905,Encounter for other general examination,0.995414041175338,lr,180
78051,-0.004597170016406278,"Insomnia with sleep apnea, unspecified",0.9954133807955229,lr,180
E2740,-0.004602981669684112,Unspecified adrenocortical insufficiency,0.9954075958148957,lr,180
R5081,-0.004628169729024287,Fever presenting with conditions classified elsewhere,0.9953825237450644,lr,180
N920,-0.0046316795341908665,Excessive and frequent menstruation with regular cycle,0.9953790301524708,lr,180
C880,-0.004632203590366961,Waldenstrom macroglobulinemia,0.9953785085180791,lr,180
G9341,-0.004638040931756913,Metabolic encephalopathy,0.9953726981708712,lr,180
3482,-0.0046476285757563055,Benign intracranial hypertension,0.995363154937543,lr,180
1712,-0.004649113897457646,"Malignant neoplasm of connective and other soft tissue of upper limb, including shoulder",0.9953616765041463,lr,180
V109,-0.004679871027409305,Other and unspecified personal history of malignant neoplasm,0.9953310625065149,lr,180
A310,-0.004680192299930343,Pulmonary mycobacterial infection,0.9953307427340465,lr,180
H6121,-0.004685363676237739,"Impacted cerumen, right ear",0.9953255955175346,lr,180
G8194,-0.004687509507349594,"Hemiplegia, unspecified affecting left nondominant side",0.9953234597191969,lr,180
C499,-0.004690080364188904,"Malignant neoplasm of connective and soft tissue, unspecified",0.9953209008883623,lr,180
78933,-0.004707118038726152,"Abdominal or pelvic swelling, mass, or lump, right lower quadrant",0.9953039430792541,lr,180
J301,-0.004708644070333561,Allergic rhinitis due to pollen,0.9953024242151369,lr,180
M7552,-0.004720128708794618,Bursitis of left shoulder,0.9952909935922738,lr,180
L0291,-0.004737685880037906,"Cutaneous abscess, unspecified",0.9952735192512628,lr,180
N10,-0.0047407203663329435,Acute pyelonephritis,0.9952704991119912,lr,180
M5442,-0.004786373590907885,"Lumbago with sciatica, left side",0.9952250628415464,lr,180
L97529,-0.004788558826220625,Non-pressure chronic ulcer of other part of left foot with unspecified severity,0.9952228880429712,lr,180
N433,-0.004791011219096054,"Hydrocele, unspecified",0.9952204473684438,lr,180
B379,-0.004798287033911435,"Candidiasis, unspecified",0.9952132063551105,lr,180
Y846,-0.004805147184822809,"Urinary catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.995206379065744,lr,180
L98499,-0.004823235985996363,Non-pressure chronic ulcer of skin of other sites with unspecified severity,0.9951883771382436,lr,180
J9801,-0.004823749454812784,Acute bronchospasm,0.9951878661401766,lr,180
R2689,-0.004836664451010016,Other abnormalities of gait and mobility,0.9951750133756668,lr,180
N816,-0.0048509100691087785,Rectocele,0.9951608365934635,lr,180
